time,measPos1_3,power,Error Code
1.179000,-277.047849999999983,0.000000000000000,
1.188000,-277.047849999999983,0.000000000000000,
1.197000,-277.047849999999983,0.000000000000000,
1.206000,-277.047849999999983,0.000000000000000,
1.215000,-277.047849999999983,0.000000000000000,
1.224000,-277.047849999999983,0.000000000000000,
1.233000,-277.047849999999983,0.000000000000000,
1.242000,-277.047849999999983,0.000000000000000,
1.251000,-277.047849999999983,0.000000000000000,
1.260000,-277.047849999999983,0.000000000000000,
1.269000,-277.047849999999983,0.000000000000000,
1.278000,-277.047849999999983,0.000000000000000,
1.287000,-277.047849999999983,0.000000000000000,
1.296000,-277.047860000000014,0.000000000000000,
1.305000,-277.047849999999983,0.000000000000000,
1.314000,-277.047849999999983,0.000000000000000,
1.323000,-277.047849999999983,0.000000000000000,
1.332000,-277.047849999999983,0.000000000000000,
1.341000,-277.047849999999983,0.000000000000000,
1.350000,-277.047849999999983,0.000000000000000,
1.359000,-277.047849999999983,0.000000000000000,
1.368000,-277.047849999999983,0.000000000000000,
1.377000,-277.047849999999983,0.000000000000000,
1.386000,-277.047849999999983,0.000000000000000,
1.395000,-277.047849999999983,0.000000000000000,
1.404000,-277.047860000000014,0.000000000000000,
1.413000,-277.047849999999983,0.000000000000000,
1.422000,-277.047849999999983,0.000000000000000,
1.431000,-277.047849999999983,0.000000000000000,
1.440000,-277.047860000000014,0.000000000000000,
1.449000,-277.047849999999983,0.000000000000000,
1.458000,-277.047849999999983,0.000000000000000,
1.467000,-277.047849999999983,0.000000000000000,
1.476000,-277.047849999999983,0.000000000000000,
1.485000,-277.047849999999983,0.000000000000000,
1.494000,-277.047849999999983,0.000000000000000,
1.503000,-277.047849999999983,0.000000000000000,
1.512000,-277.047849999999983,0.000000000000000,
1.521000,-277.047849999999983,0.000000000000000,
1.530000,-277.047849999999983,0.000000000000000,
1.539000,-277.047849999999983,0.000000000000000,
1.548000,-277.047849999999983,0.000000000000000,
1.557000,-277.047849999999983,0.000000000000000,
1.566000,-277.047860000000014,0.000000000000000,
1.575000,-277.047849999999983,0.000000000000000,
1.584000,-277.047849999999983,0.000000000000000,
1.593000,-277.047849999999983,0.000000000000000,
1.602000,-277.047849999999983,0.000000000000000,
1.611000,-277.047849999999983,0.000000000000000,
1.620000,-277.047860000000014,0.000000000000000,
1.629000,-277.047849999999983,0.000000000000000,
1.638000,-277.047849999999983,0.000000000000000,
1.647000,-277.047849999999983,0.000000000000000,
1.656000,-277.047849999999983,0.000000000000000,
1.665000,-277.047849999999983,0.000000000000000,
1.674000,-277.047849999999983,0.000000000000000,
1.683000,-277.047849999999983,0.000000000000000,
1.692000,-277.047849999999983,0.000000000000000,
1.701000,-277.047849999999983,0.000000000000000,
1.710000,-277.047849999999983,0.000000000000000,
1.719000,-277.047849999999983,0.000000000000000,
1.728000,-277.047849999999983,0.000000000000000,
1.737000,-277.047849999999983,0.000000000000000,
1.746000,-277.047849999999983,0.000000000000000,
1.755000,-277.047849999999983,0.000000000000000,
1.764000,-277.047849999999983,0.000000000000000,
1.773000,-277.047849999999983,0.000000000000000,
1.782000,-277.047849999999983,0.000000000000000,
1.791000,-277.047849999999983,0.000000000000000,
1.800000,-277.047849999999983,0.000000000000000,
1.809000,-277.047849999999983,0.000000000000000,
1.818000,-277.047849999999983,0.000000000000000,
1.827000,-277.047860000000014,0.000000000000000,
1.836000,-277.047849999999983,0.000000000000000,
1.845000,-277.047849999999983,0.000000000000000,
1.854000,-277.047849999999983,0.000000000000000,
1.863000,-277.047849999999983,0.000000000000000,
1.872000,-277.047849999999983,0.000000000000000,
1.881000,-277.047849999999983,0.000000000000000,
1.890000,-277.047849999999983,0.000000000000000,
1.899000,-277.047849999999983,0.000000000000000,
1.908000,-277.047849999999983,0.000000000000000,
1.917000,-277.047849999999983,0.000000000000000,
1.926000,-277.047849999999983,0.000000000000000,
1.935000,-277.047849999999983,0.000000000000000,
1.944000,-277.047860000000014,0.000000000000000,
1.953000,-277.047860000000014,0.000000000000000,
1.962000,-277.047849999999983,0.000000000000000,
1.971000,-277.047849999999983,0.000000000000000,
1.980000,-277.047849999999983,0.000000000000000,
1.989000,-277.047849999999983,0.000000000000000,
1.998000,-277.047849999999983,0.000000000000000,
2.007000,-277.047860000000014,0.000000000000000,
2.016000,-277.047849999999983,0.000000000000000,
2.025000,-277.047849999999983,0.000000000000000,
2.034000,-277.047849999999983,0.000000000000000,
2.043000,-277.047849999999983,0.000000000000000,
2.052000,-277.047849999999983,0.000000000000000,
2.061000,-277.047849999999983,0.000000000000000,
2.070000,-277.047849999999983,0.000000000000000,
2.079000,-277.047849999999983,0.000000000000000,
2.088000,-277.047849999999983,0.000000000000000,
2.097000,-277.047849999999983,0.000000000000000,
2.106000,-277.047849999999983,0.000000000000000,
2.115000,-277.047849999999983,0.000000000000000,
2.124000,-277.047849999999983,0.000000000000000,
2.133000,-277.047849999999983,0.000000000000000,
2.142000,-277.047849999999983,0.000000000000000,
2.151000,-277.047849999999983,0.000000000000000,
2.160000,-277.047849999999983,0.000000000000000,
2.169000,-277.047849999999983,0.000000000000000,
2.178000,-277.047849999999983,0.000000000000000,
2.187000,-277.047860000000014,0.000000000000000,
2.196000,-277.047849999999983,0.000000000000000,
2.205000,-277.047849999999983,0.000000000000000,
2.214000,-277.047860000000014,0.000000000000000,
2.223000,-277.047849999999983,0.000000000000000,
2.232000,-277.047849999999983,0.000000000000000,
2.241000,-277.047849999999983,0.000000000000000,
2.250000,-277.047849999999983,0.000000000000000,
2.259000,-277.047849999999983,0.000000000000000,
2.268000,-277.047849999999983,0.000000000000000,
2.277000,-277.047849999999983,0.000000000000000,
2.286000,-277.047849999999983,0.000000000000000,
2.295000,-277.047849999999983,0.000000000000000,
2.304000,-277.047860000000014,0.000000000000000,
2.313000,-277.047849999999983,0.000000000000000,
2.322000,-277.047849999999983,0.000000000000000,
2.331000,-277.047849999999983,0.000000000000000,
2.340000,-277.047849999999983,0.000000000000000,
2.349000,-277.047849999999983,0.000000000000000,
2.358000,-277.047849999999983,0.000000000000000,
2.367000,-277.047860000000014,0.000000000000000,
2.376000,-277.047849999999983,0.000000000000000,
2.385000,-277.047849999999983,0.000000000000000,
2.394000,-277.047849999999983,0.000000000000000,
2.403000,-277.047849999999983,0.000000000000000,
2.412000,-277.047849999999983,0.000000000000000,
2.421000,-277.047849999999983,0.000000000000000,
2.430000,-277.047860000000014,0.000000000000000,
2.439000,-277.047849999999983,0.000000000000000,
2.448000,-277.047849999999983,0.000000000000000,
2.457000,-277.047849999999983,0.000000000000000,
2.466000,-277.047849999999983,0.000000000000000,
2.475000,-277.047849999999983,0.000000000000000,
2.484000,-277.047849999999983,0.000000000000000,
2.493000,-277.047849999999983,0.000000000000000,
2.502000,-277.047849999999983,0.000000000000000,
2.511000,-277.047849999999983,0.000000000000000,
2.520000,-277.047849999999983,0.000000000000000,
2.529000,-277.047849999999983,0.000000000000000,
2.538000,-277.047849999999983,0.000000000000000,
2.547000,-277.047849999999983,0.000000000000000,
2.556000,-277.047849999999983,0.000000000000000,
2.565000,-277.047849999999983,0.000000000000000,
2.574000,-277.047849999999983,0.000000000000000,
2.583000,-277.047849999999983,0.000000000000000,
2.592000,-277.047849999999983,0.000000000000000,
2.601000,-277.047849999999983,0.000000000000000,
2.610000,-277.047849999999983,0.000000000000000,
2.619000,-277.047849999999983,0.000000000000000,
2.628000,-277.047849999999983,0.000000000000000,
2.637000,-277.047860000000014,0.000000000000000,
2.646000,-277.047849999999983,0.000000000000000,
2.655000,-277.047849999999983,0.000000000000000,
2.664000,-277.047849999999983,0.000000000000000,
2.673000,-277.047849999999983,0.000000000000000,
2.682000,-277.047849999999983,0.000000000000000,
2.691000,-277.047849999999983,0.000000000000000,
2.700000,-277.047849999999983,0.000000000000000,
2.709000,-277.047849999999983,0.000000000000000,
2.718000,-277.047849999999983,0.000000000000000,
2.727000,-277.047849999999983,0.000000000000000,
2.736000,-277.047849999999983,0.000000000000000,
2.745000,-277.047849999999983,0.000000000000000,
2.754000,-277.047849999999983,0.000000000000000,
2.763000,-277.047849999999983,0.000000000000000,
2.772000,-277.047849999999983,0.000000000000000,
2.781000,-277.047849999999983,0.000000000000000,
2.790000,-277.047849999999983,0.000000000000000,
2.799000,-277.047849999999983,0.000000000000000,
2.808000,-277.047849999999983,0.000000000000000,
2.817000,-277.047860000000014,0.000000000000000,
2.826000,-277.047849999999983,0.000000000000000,
2.835000,-277.047849999999983,0.000000000000000,
2.844000,-277.047849999999983,0.000000000000000,
2.853000,-277.047849999999983,0.000000000000000,
2.862000,-277.047849999999983,0.000000000000000,
2.871000,-277.047849999999983,0.000000000000000,
2.880000,-277.047849999999983,0.000000000000000,
2.889000,-277.047849999999983,0.000000000000000,
2.898000,-277.047849999999983,0.000000000000000,
2.907000,-277.047860000000014,0.000000000000000,
2.916000,-277.047849999999983,0.000000000000000,
2.925000,-277.047849999999983,0.000000000000000,
2.934000,-277.047849999999983,0.000000000000000,
2.943000,-277.047849999999983,0.000000000000000,
2.952000,-277.047849999999983,0.000000000000000,
2.961000,-277.047849999999983,0.000000000000000,
2.970000,-277.047849999999983,0.000000000000000,
2.979000,-277.047849999999983,0.000000000000000,
2.988000,-277.047849999999983,0.000000000000000,
2.997000,-277.047849999999983,0.000000000000000,
3.006000,-277.047849999999983,0.000000000000000,
3.015000,-277.047849999999983,0.000000000000000,
3.024000,-277.047849999999983,0.000000000000000,
3.033000,-277.047849999999983,0.000000000000000,
3.042000,-277.047849999999983,0.000000000000000,
3.051000,-277.047860000000014,0.000000000000000,
3.060000,-277.047849999999983,0.000000000000000,
3.069000,-277.047849999999983,0.000000000000000,
3.078000,-277.047849999999983,0.000000000000000,
3.087000,-277.047849999999983,0.000000000000000,
3.096000,-277.047849999999983,0.000000000000000,
3.105000,-277.047849999999983,0.000000000000000,
3.114000,-277.047849999999983,0.000000000000000,
3.123000,-277.047849999999983,0.000000000000000,
3.132000,-277.047849999999983,0.000000000000000,
3.141000,-277.047849999999983,0.000000000000000,
3.150000,-277.047860000000014,0.000000000000000,
3.159000,-277.047849999999983,0.000000000000000,
3.168000,-277.047849999999983,0.000000000000000,
3.177000,-277.047849999999983,0.000000000000000,
3.186000,-277.047860000000014,0.000000000000000,
3.195000,-277.047849999999983,0.000000000000000,
3.204000,-277.047849999999983,0.000000000000000,
3.213000,-277.047849999999983,0.000000000000000,
3.222000,-277.047849999999983,0.000000000000000,
3.231000,-277.047849999999983,0.000000000000000,
3.240000,-277.047849999999983,0.000000000000000,
3.249000,-277.047849999999983,0.000000000000000,
3.258000,-277.047849999999983,0.000000000000000,
3.267000,-277.047849999999983,0.000000000000000,
3.276000,-277.047849999999983,0.000000000000000,
3.285000,-277.047849999999983,0.000000000000000,
3.294000,-277.047849999999983,0.000000000000000,
3.303000,-277.047849999999983,0.000000000000000,
3.312000,-277.047849999999983,0.000000000000000,
3.321000,-277.047849999999983,0.000000000000000,
3.330000,-277.047849999999983,0.000000000000000,
3.339000,-277.047849999999983,0.000000000000000,
3.348000,-277.047849999999983,0.000000000000000,
3.357000,-277.047849999999983,0.000000000000000,
3.366000,-277.047849999999983,0.000000000000000,
3.375000,-277.047849999999983,0.000000000000000,
3.384000,-277.047849999999983,0.000000000000000,
3.393000,-277.047849999999983,0.000000000000000,
3.402000,-277.047849999999983,0.000000000000000,
3.411000,-277.047849999999983,0.000000000000000,
3.420000,-277.047849999999983,0.000000000000000,
3.429000,-277.047849999999983,0.000000000000000,
3.438000,-277.047849999999983,0.000000000000000,
3.447000,-277.047860000000014,0.000000000000000,
3.456000,-277.047849999999983,0.000000000000000,
3.465000,-277.047849999999983,0.000000000000000,
3.474000,-277.047849999999983,0.000000000000000,
3.483000,-277.047849999999983,0.000000000000000,
3.492000,-277.047849999999983,0.000000000000000,
3.501000,-277.047849999999983,0.000000000000000,
3.510000,-277.047849999999983,0.000000000000000,
3.519000,-277.047849999999983,0.000000000000000,
3.528000,-277.047849999999983,0.000000000000000,
3.537000,-277.047860000000014,0.000000000000000,
3.546000,-277.047849999999983,0.000000000000000,
3.555000,-277.047849999999983,0.000000000000000,
3.564000,-277.047849999999983,0.000000000000000,
3.573000,-277.047849999999983,0.000000000000000,
3.582000,-277.047849999999983,0.000000000000000,
3.591000,-277.047849999999983,0.000000000000000,
3.600000,-277.047849999999983,0.000000000000000,
3.609000,-277.047849999999983,0.000000000000000,
3.618000,-277.047849999999983,0.000000000000000,
3.627000,-277.047849999999983,0.000000000000000,
3.636000,-277.047849999999983,0.000000000000000,
3.645000,-277.047849999999983,0.000000000000000,
3.654000,-277.047860000000014,0.000000000000000,
3.663000,-277.047849999999983,0.000000000000000,
3.672000,-277.047849999999983,0.000000000000000,
3.681000,-277.047849999999983,0.000000000000000,
3.690000,-277.047860000000014,0.000000000000000,
3.699000,-277.047849999999983,0.000000000000000,
3.708000,-277.047849999999983,0.000000000000000,
3.717000,-277.047860000000014,0.000000000000000,
3.726000,-277.047849999999983,0.000000000000000,
3.735000,-277.047849999999983,0.000000000000000,
3.744000,-277.047849999999983,0.000000000000000,
3.753000,-277.047849999999983,0.000000000000000,
3.762000,-277.047849999999983,0.000000000000000,
3.771000,-277.047849999999983,0.000000000000000,
3.780000,-277.047849999999983,0.000000000000000,
3.789000,-277.047849999999983,0.000000000000000,
3.798000,-277.047849999999983,0.000000000000000,
3.807000,-277.047860000000014,0.000000000000000,
3.816000,-277.047849999999983,0.000000000000000,
3.825000,-277.047849999999983,0.000000000000000,
3.834000,-277.047849999999983,0.000000000000000,
3.843000,-277.047849999999983,0.000000000000000,
3.852000,-277.047849999999983,0.000000000000000,
3.861000,-277.047849999999983,0.000000000000000,
3.870000,-277.047849999999983,0.000000000000000,
3.879000,-277.047849999999983,0.000000000000000,
3.888000,-277.047849999999983,0.000000000000000,
3.897000,-277.047849999999983,0.000000000000000,
3.906000,-277.047849999999983,0.000000000000000,
3.915000,-277.047849999999983,0.000000000000000,
3.924000,-277.047849999999983,0.000000000000000,
3.933000,-277.047860000000014,0.000000000000000,
3.942000,-277.047849999999983,0.000000000000000,
3.951000,-277.047849999999983,0.000000000000000,
3.960000,-277.047849999999983,0.000000000000000,
3.969000,-277.047849999999983,0.000000000000000,
3.978000,-277.047849999999983,0.000000000000000,
3.987000,-277.047860000000014,0.000000000000000,
3.996000,-277.047849999999983,0.000000000000000,
4.005000,-277.047849999999983,0.000000000000000,
4.014000,-277.047860000000014,0.000000000000000,
4.023000,-277.047849999999983,0.000000000000000,
4.032000,-277.047849999999983,0.000000000000000,
4.041000,-277.047849999999983,0.000000000000000,
4.050000,-277.047849999999983,0.000000000000000,
4.059000,-277.047849999999983,0.000000000000000,
4.068000,-277.047849999999983,0.000000000000000,
4.077000,-277.047849999999983,0.000000000000000,
4.086000,-277.047849999999983,0.000000000000000,
4.095000,-277.047849999999983,0.000000000000000,
4.104000,-277.047849999999983,0.000000000000000,
4.113000,-277.047849999999983,0.000000000000000,
4.122000,-277.047849999999983,0.000000000000000,
4.131000,-277.047849999999983,0.000000000000000,
4.140000,-277.047849999999983,0.000000000000000,
4.149000,-277.047849999999983,0.000000000000000,
4.158000,-277.047849999999983,0.000000000000000,
4.167000,-277.047860000000014,0.000000000000000,
4.176000,-277.047849999999983,0.000000000000000,
4.185000,-277.047849999999983,0.000000000000000,
4.194000,-277.047860000000014,0.000000000000000,
4.203000,-277.047849999999983,0.000000000000000,
4.212000,-277.047849999999983,0.000000000000000,
4.221000,-277.047849999999983,0.000000000000000,
4.230000,-277.047849999999983,0.000000000000000,
4.239000,-277.047849999999983,0.000000000000000,
4.248000,-277.047849999999983,0.000000000000000,
4.257000,-277.047860000000014,0.000000000000000,
4.266000,-277.047849999999983,0.000000000000000,
4.275000,-277.047849999999983,0.000000000000000,
4.284000,-277.047849999999983,0.000000000000000,
4.293000,-277.047849999999983,0.000000000000000,
4.302000,-277.047849999999983,0.000000000000000,
4.311000,-277.047849999999983,0.000000000000000,
4.320000,-277.047849999999983,0.000000000000000,
4.329000,-277.047849999999983,0.000000000000000,
4.338000,-277.047849999999983,0.000000000000000,
4.347000,-277.047849999999983,0.000000000000000,
4.356000,-277.047849999999983,0.000000000000000,
4.365000,-277.047849999999983,0.000000000000000,
4.374000,-277.047860000000014,0.000000000000000,
4.383000,-277.047849999999983,0.000000000000000,
4.392000,-277.047849999999983,0.000000000000000,
4.401000,-277.047849999999983,0.000000000000000,
4.410000,-277.047860000000014,0.000000000000000,
4.419000,-277.047849999999983,0.000000000000000,
4.428000,-277.047849999999983,0.000000000000000,
4.437000,-277.047849999999983,0.000000000000000,
4.446000,-277.047849999999983,0.000000000000000,
4.455000,-277.047849999999983,0.000000000000000,
4.464000,-277.047860000000014,0.000000000000000,
4.473000,-277.047849999999983,0.000000000000000,
4.482000,-277.047849999999983,0.000000000000000,
4.491000,-277.047849999999983,0.000000000000000,
4.500000,-277.047849999999983,0.000000000000000,
4.509000,-277.047849999999983,0.000000000000000,
4.518000,-277.047849999999983,0.000000000000000,
4.527000,-277.047860000000014,0.000000000000000,
4.536000,-277.047849999999983,0.000000000000000,
4.545000,-277.047849999999983,0.000000000000000,
4.554000,-277.047849999999983,0.000000000000000,
4.563000,-277.047849999999983,0.000000000000000,
4.572000,-277.047849999999983,0.000000000000000,
4.581000,-277.047849999999983,0.000000000000000,
4.590000,-277.047849999999983,0.000000000000000,
4.599000,-277.047849999999983,0.000000000000000,
4.608000,-277.047849999999983,0.000000000000000,
4.617000,-277.047849999999983,0.000000000000000,
4.626000,-277.047849999999983,0.000000000000000,
4.635000,-277.047849999999983,0.000000000000000,
4.644000,-277.047849999999983,0.000000000000000,
4.653000,-277.047849999999983,0.000000000000000,
4.662000,-277.047849999999983,0.000000000000000,
4.671000,-277.047849999999983,0.000000000000000,
4.680000,-277.047849999999983,0.000000000000000,
4.689000,-277.047849999999983,0.000000000000000,
4.698000,-277.047849999999983,0.000000000000000,
4.707000,-277.047849999999983,0.000000000000000,
4.716000,-277.047849999999983,0.000000000000000,
4.725000,-277.047849999999983,0.000000000000000,
4.734000,-277.047849999999983,0.000000000000000,
4.743000,-277.047849999999983,0.000000000000000,
4.752000,-277.047849999999983,0.000000000000000,
4.761000,-277.047860000000014,0.000000000000000,
4.770000,-277.047849999999983,0.000000000000000,
4.779000,-277.047849999999983,0.000000000000000,
4.788000,-277.047849999999983,0.000000000000000,
4.797000,-277.047860000000014,0.000000000000000,
4.806000,-277.047849999999983,0.000000000000000,
4.815000,-277.047849999999983,0.000000000000000,
4.824000,-277.047849999999983,0.000000000000000,
4.833000,-277.047849999999983,0.000000000000000,
4.842000,-277.047849999999983,0.000000000000000,
4.851000,-277.047849999999983,0.000000000000000,
4.860000,-277.047849999999983,0.000000000000000,
4.869000,-277.047849999999983,0.000000000000000,
4.878000,-277.047849999999983,0.000000000000000,
4.887000,-277.047860000000014,0.000000000000000,
4.896000,-277.047849999999983,0.000000000000000,
4.905000,-277.047860000000014,0.000000000000000,
4.914000,-277.047849999999983,0.000000000000000,
4.923000,-277.047849999999983,0.000000000000000,
4.932000,-277.047849999999983,0.000000000000000,
4.941000,-277.047849999999983,0.000000000000000,
4.950000,-277.047849999999983,0.000000000000000,
4.959000,-277.047849999999983,0.000000000000000,
4.968000,-277.047849999999983,0.000000000000000,
4.977000,-277.047849999999983,0.000000000000000,
4.986000,-277.047849999999983,0.000000000000000,
4.995000,-277.047849999999983,0.000000000000000,
5.004000,-277.047860000000014,0.000000000000000,
5.013000,-277.047849999999983,0.000000000000000,
5.022000,-277.047849999999983,0.000000000000000,
5.031000,-277.047849999999983,0.000000000000000,
5.040000,-277.047849999999983,0.000000000000000,
5.049000,-277.047849999999983,0.000000000000000,
5.058000,-277.047849999999983,0.000000000000000,
5.067000,-277.047860000000014,0.000000000000000,
5.076000,-277.047849999999983,0.000000000000000,
5.085000,-277.047849999999983,0.000000000000000,
5.094000,-277.047849999999983,0.000000000000000,
5.103000,-277.047849999999983,0.000000000000000,
5.112000,-277.047849999999983,0.000000000000000,
5.121000,-277.047849999999983,0.000000000000000,
5.130000,-277.047849999999983,0.000000000000000,
5.139000,-277.047849999999983,0.000000000000000,
5.148000,-277.047849999999983,0.000000000000000,
5.157000,-277.047849999999983,0.000000000000000,
5.166000,-277.047849999999983,0.000000000000000,
5.175000,-277.047849999999983,0.000000000000000,
5.184000,-277.047860000000014,0.000000000000000,
5.193000,-277.047849999999983,0.000000000000000,
5.202000,-277.047849999999983,0.000000000000000,
5.211000,-277.047849999999983,0.000000000000000,
5.220000,-277.047849999999983,0.000000000000000,
5.229000,-277.047849999999983,0.000000000000000,
5.238000,-277.047849999999983,0.000000000000000,
5.247000,-277.047860000000014,0.000000000000000,
5.256000,-277.047849999999983,0.000000000000000,
5.265000,-277.047849999999983,0.000000000000000,
5.274000,-277.047849999999983,0.000000000000000,
5.283000,-277.047849999999983,0.000000000000000,
5.292000,-277.047849999999983,0.000000000000000,
5.301000,-277.047849999999983,0.000000000000000,
5.310000,-277.047849999999983,0.000000000000000,
5.319000,-277.047849999999983,0.000000000000000,
5.328000,-277.047849999999983,0.000000000000000,
5.337000,-277.047849999999983,0.000000000000000,
5.346000,-277.047849999999983,0.000000000000000,
5.355000,-277.047849999999983,0.000000000000000,
5.364000,-277.047849999999983,0.000000000000000,
5.373000,-277.047849999999983,0.000000000000000,
5.382000,-277.047849999999983,0.000000000000000,
5.391000,-277.047849999999983,0.000000000000000,
5.400000,-277.047849999999983,0.000000000000000,
5.409000,-277.047849999999983,0.000000000000000,
5.418000,-277.047849999999983,0.000000000000000,
5.427000,-277.047849999999983,0.000000000000000,
5.436000,-277.047849999999983,0.000000000000000,
5.445000,-277.047849999999983,0.000000000000000,
5.454000,-277.047849999999983,0.000000000000000,
